,net_loss_train,net_loss_test,net_f1_train,net_f1_test
31,0.14820217307504346,0.1279593263299834,0.9798885171614043,0.9830381269834104
32,0.14808572933754532,0.12795647672860075,0.9799154402314026,0.9830381269834104
33,0.14759429149708805,0.12795122401186237,0.9798636377813748,0.9830422273761902
34,0.14782519423320145,0.12794801207136322,0.9799352728299479,0.9830422273761902
35,0.14808464946113792,0.12794074496826954,0.9798490952379222,0.9830501275606166
36,0.14776880548621327,0.1279373397945946,0.9798556879258813,0.9830498266690189
37,0.14819779863996718,0.12793005607093583,0.9798500685969047,0.9830539271644444
38,0.14783636373177686,0.12792603098455876,0.9798528515897653,0.9830539271644444
39,0.14785904253059243,0.1279220956941727,0.9798276188076319,0.9830539271644444
40,0.14768457051382158,0.12792151035021504,0.979941980884792,0.9830539271644444
41,0.14795657924142364,0.1279208458138498,0.9798022135046232,0.9830539271644444
42,0.14822529405074772,0.12792043949886792,0.9798098615211694,0.9830539271644444
43,0.14773680732784408,0.12791966225732035,0.9798755134861864,0.9830539271644444
44,0.1477216520431969,0.12791945758932416,0.9798954089830285,0.9830539271644444
45,0.14820700727411945,0.12791882354134432,0.979843135898593,0.9830539271644444
46,0.1480373958380505,0.12791822821353493,0.9798289651950003,0.9830539271644444
47,0.1477594076961318,0.12791770779773726,0.9799079896363092,0.9830501296764296
48,0.14759338301712055,0.1279173321976161,0.9799810796868785,0.9830501296764296
49,0.1478751959065138,0.12791672926947062,0.9798701602274478,0.9830501296764296
50,0.14770784641106227,0.12791668011499294,0.9799882386629719,0.9830501296764296
51,0.14756581163495644,0.12791663106895826,0.9799013718546858,0.9830501296764296
52,0.1474748428016231,0.12791658577231568,0.979967762881328,0.9830501296764296
53,0.14773358039148887,0.12791654267603142,0.9799020325552226,0.9830501296764296
54,0.14792321808485312,0.12791649515506853,0.9798224786795915,0.9830501296764296
55,0.1475640491017036,0.12791645402975385,0.979857816611192,0.9830501296764296
56,0.14774183434879548,0.1279164106107641,0.9798686459063456,0.9830501296764296
57,0.14765713720513624,0.12791635718023658,0.9798933594334631,0.9830501296764296
58,0.14790350460789375,0.12791631290861963,0.9799456925357506,0.9830501296764296
59,0.1477378769282564,0.12791626743950557,0.9798326062336676,0.9830501296764296
60,0.1474585397971367,0.12791626682293222,0.9798683070068926,0.9830501296764296
61,0.148226034819452,0.12791626547211438,0.9798239889218588,0.9830501296764296
62,0.14815083463557682,0.12791626472881515,0.9797474758067323,0.9830501296764296
63,0.1478602925060276,0.12791626393226022,0.9799270269736055,0.9830501296764296
64,0.14773866573480152,0.12791626262399333,0.9798163189350289,0.9830501296764296
65,0.14775852735012318,0.12791626165724074,0.9798987662156272,0.9830501296764296
66,0.14780407953771318,0.12791626057663347,0.9799188696142392,0.9830501296764296
67,0.14822308518452088,0.12791626045558813,0.9798004937999416,0.9830501296764296
68,0.147946218825631,0.1279162589674417,0.9798919227283356,0.9830501296764296
69,0.1475902822536809,0.12791625861402361,0.9798940584482759,0.9830501296764296
70,0.1475705063313096,0.12791625839228443,0.9800266979247295,0.9830501296764296
71,0.1477437861531487,0.1279162584559666,0.9798533875459001,0.9830501296764296
72,0.148248634586209,0.12791625820267197,0.9798718225947324,0.9830501296764296
73,0.14802317371081808,0.1279162584446091,0.979908407145426,0.9830501296764296
74,0.14742034767850995,0.12791625808068185,0.980036343358406,0.9830501296764296
75,0.14795630882711724,0.127916258210481,0.9798535189615216,0.9830501296764296
76,0.14820025693366032,0.127916258520998,0.9797986429616927,0.9830501296764296
77,0.14749242299050627,0.12791625849430266,0.9799792581271598,0.9830501296764296
78,0.14832271749513312,0.12791625857790084,0.9798146630297045,0.9830501296764296
79,0.1480025078567553,0.12791625852856808,0.979857835825677,0.9830501296764296
80,0.14790276173566155,0.12791625855597127,0.9799154340015277,0.9830501296764296
81,0.14764111618694573,0.12791625854597174,0.97999090340544,0.9830501296764296
82,0.14752314655698137,0.12791625855027777,0.9799403968062402,0.9830501296764296
83,0.14785864307904803,0.12791625854966657,0.9798995918586072,0.9830501296764296
84,0.1480243495193422,0.1279162585395658,0.9797628222110901,0.9830501296764296
85,0.14754799245116457,0.12791625854719507,0.9799143587989158,0.9830501296764296
86,0.14784198164884743,0.12791625853689953,0.9799096034890129,0.9830501296764296
87,0.1475969867285469,0.12791625854261685,0.9798936539442639,0.9830501296764296
88,0.14778955496213478,0.12791625855827132,0.9798372088519555,0.9830501296764296
89,0.14796619358250793,0.1279162585602856,0.9799944424957532,0.9830501296764296
90,0.1480984995674067,0.1279162585602856,0.9798548088628497,0.9830501296764296
91,0.14786251268781214,0.1279162585602856,0.9798661941261952,0.9830501296764296
92,0.14753829178524097,0.1279162585602856,0.9798109444952543,0.9830501296764296
93,0.14764177085960328,0.1279162585602856,0.9798988386050382,0.9830501296764296
94,0.14791796572539728,0.12791625856127858,0.9799427739635919,0.9830501296764296
95,0.14796338274706716,0.12791625856127856,0.9799436171012457,0.9830501296764296
96,0.1478712548217134,0.12791625856127858,0.9798737207879352,0.9830501296764296
97,0.1482300553981752,0.12791625856127856,0.9799606820965409,0.9830501296764296
98,0.14768456148816445,0.12791625856127856,0.9798977796114785,0.9830501296764296
99,0.14794873211739704,0.12791625856127856,0.9799133406257882,0.9830501296764296
