,net_loss_train,net_loss_test,net_f1_train,net_f1_test
39,0.08686038287572448,0.10097241569884101,0.9902356809271512,0.9888838826886688
40,0.08683298592830604,0.1009730095404258,0.9902504692709955,0.9888840024006815
41,0.08676356336985422,0.10097584734681103,0.990273274334663,0.9888844736951407
42,0.08672504898966688,0.1009748118698246,0.9902763903851028,0.9888845340865113
43,0.08675236244217176,0.10097511393922483,0.9902675360825857,0.9888842612160652
44,0.08684448273135602,0.100976049308724,0.990238259072942,0.9888839460433754
45,0.08678839798975295,0.10097610966590774,0.9902488280194235,0.9888839460433756
46,0.08682584326771596,0.10097647444976295,0.9902620048514695,0.9888842189138214
47,0.0868780160586636,0.10097741450966044,0.9902656155114262,0.9888845340865112
48,0.08682602958598372,0.10097620222306052,0.9902477881493915,0.9888852085892003
49,0.08680532803430667,0.10097998249119329,0.9902577895764542,0.9888852002237161
50,0.08680046391553145,0.10097974444984917,0.9902418818228184,0.9888852002237161
51,0.08685330037582009,0.10097959146792891,0.990241689948008,0.9888852002237163
52,0.08680750862318763,0.1009795510076177,0.9902466710623624,0.9888852002237164
53,0.08684673634858937,0.10097931417011165,0.9902488283322022,0.9888852002237161
54,0.08682580951643955,0.10097934753315423,0.9902381153725894,0.9888852002237163
55,0.08690690913148554,0.10097923500640389,0.9902373324423114,0.9888852002237167
56,0.08689737227177419,0.10097914004435397,0.9902433845482858,0.9888852002237164
57,0.08678383106938573,0.10097913869724962,0.9902582258121928,0.9888852002237164
58,0.08686118878491134,0.10097890201832821,0.9902443825559458,0.9888852002237163
59,0.08684076455781115,0.10097890173516155,0.9902485107566313,0.9888852002237163
60,0.08679325812397974,0.10097889928408661,0.9902331914854128,0.9888852002237163
61,0.08678871429164536,0.10097889416952795,0.9902541020965878,0.9888852002237161
62,0.0869063655954076,0.10097889423864474,0.9902413131283467,0.9888852002237163
63,0.08680328410914964,0.10097889157916029,0.9902560928121281,0.9888852002237164
64,0.0868476328061914,0.10097888676902726,0.9902520552999282,0.9888852002237164
65,0.08685463735650581,0.10097888365808723,0.9902356226272744,0.9888852002237161
66,0.0868667318099858,0.10097888377980946,0.9902478353225974,0.9888852002237163
67,0.08685239946907633,0.10097887851811962,0.9902447327455463,0.9888852002237164
68,0.08677940711347237,0.10097887845829163,0.99025588511893,0.9888852002237164
69,0.08686021136860987,0.1009788761358343,0.9902491563587461,0.9888852002237166
70,0.08685202924141175,0.10097887603698658,0.9902412950265362,0.9888852002237163
71,0.08680008840460073,0.1009788759649416,0.9902678739243679,0.9888852002237163
72,0.08685097547677981,0.10097887601781133,0.990259710774234,0.9888852002237163
73,0.08680318978243401,0.1009788759967372,0.9902419516851236,0.9888852002237161
74,0.08677356864116606,0.10097887588202925,0.990262195889354,0.9888852002237163
75,0.08679227098582355,0.1009788758364119,0.9902622945253213,0.9888852002237163
76,0.08682432401700348,0.10097887584676171,0.9902618338855891,0.9888852002237164
77,0.08685009476348307,0.10097887581724801,0.9902603285773804,0.9888852002237163
78,0.08676023827804995,0.1009788757949068,0.9902782172851515,0.9888852002237163
79,0.08684733414612851,0.1009788757663234,0.9902415275143056,0.9888852002237166
80,0.08680463472589402,0.10097887576125683,0.9902349572037404,0.9888852002237164
81,0.08685996343756802,0.10097887577262585,0.9902528129011506,0.9888852002237163
82,0.08689701669536079,0.10097887577090782,0.9902417190391163,0.9888852002237161
83,0.0868200261607439,0.10097887577178326,0.9902697995339911,0.9888852002237161
84,0.08684894693559099,0.10097887576710307,0.9902448515546254,0.988885200223716
85,0.08685926345700537,0.10097887575820162,0.990243948146001,0.9888852002237164
86,0.08681910822683409,0.10097887575512894,0.990258797252607,0.9888852002237164
87,0.08689697979970615,0.10097887576597618,0.9902347777595456,0.9888852002237166
88,0.08682143448935127,0.10097887576390047,0.9902533279272778,0.9888852002237164
89,0.08683559284015573,0.10097887578164441,0.9902430788370554,0.9888852002237161
90,0.08684704861286927,0.10097887578043581,0.9902393107333988,0.9888852002237161
91,0.08689170708551064,0.10097887578043858,0.9902400432622062,0.9888852002237164
92,0.08682079559419906,0.1009788757806488,0.9902594719614004,0.9888852002237161
93,0.08673076630159736,0.10097887578065959,0.9902782605333322,0.9888852002237163
94,0.08692399398109006,0.10097887578091948,0.9902250581226731,0.9888852002237163
95,0.08684074865558279,0.10097887578052711,0.9902440768233002,0.9888852002237166
96,0.08685594271008952,0.10097887578042061,0.9902436236572107,0.9888852002237161
97,0.08685447027221718,0.10097887577894996,0.9902313976674679,0.9888852002237163
98,0.08695257981868341,0.10097887577788604,0.9902514374495041,0.9888852002237166
99,0.08683513112446554,0.10097887577830325,0.9902577053996434,0.9888852002237163
